,researcher_id,document-count,eid,orcid,name,subject-area
1570,55253387400,2,9-s2.0-55253387400,,Śanchez Carlos Sierra,"['Physics and Astronomy (all)', 'Mathematics (all)', 'Engineering (all)']"
1571,55255043900,2,9-s2.0-55255043900,,Fernandez J.,"['Materials Science (all)', 'Engineering (all)', 'Medicine (all)']"
1572,55256111300,3,9-s2.0-55256111300,,Sánchez Juan Miguel Sanchez,"['Engineering (all)', 'Mathematics (all)', 'Physics and Astronomy (all)']"
1573,55256202200,2,9-s2.0-55256202200,,Alonso Trigueros Jesús M.,[]
1574,55256202500,4,9-s2.0-55256202500,,Romera-Zarza Andrés Luís,"['Engineering (all)', 'Computer Science (all)']"
1575,55263008300,2,9-s2.0-55263008300,,Gordo Óscar,"['Computer Science (all)', 'Earth and Planetary Sciences (all)', 'Engineering (all)']"
1576,55263492600,2,9-s2.0-55263492600,,Eugenia Alvarez M.,"['Computer Science (all)', 'Chemical Engineering (all)']"
1577,55263532400,5,9-s2.0-55263532400,,De Toca Álvaro Noval Sánchez,"['Computer Science (all)', 'Engineering (all)']"
1578,55268241000,1,9-s2.0-55268241000,,Guixuan Liang  ,[]
1579,55274121600,2,9-s2.0-55274121600,,González-Zeas D.,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']"
1580,55274566200,16,9-s2.0-55274566200,,Rodríguez Manuel César,"['Engineering (all)', 'Physics and Astronomy (all)', 'Materials Science (all)']"
1581,55290289200,8,9-s2.0-55290289200,,Chacón Eusebio Martín,"['Earth and Planetary Sciences (all)', 'Environmental Science (all)', 'Energy (all)']"
1582,55290490500,6,9-s2.0-55290490500,,Aznar Antonio,"['Engineering (all)', 'Environmental Science (all)', 'Mathematics (all)']"
1583,55291228000,2,9-s2.0-55291228000,,Amillo June,"['Computer Science (all)', 'Social Sciences (all)']"
1584,55293144100,13,9-s2.0-55293144100,,Borondo Javier,"['Mathematics (all)', 'Physics and Astronomy (all)', 'Social Sciences (all)']"
1585,55303805000,2,9-s2.0-55303805000,,De La Guerra Eduardo,"['Computer Science (all)', 'Engineering (all)', 'Mathematics (all)']"
1586,55307999400,3,9-s2.0-55307999400,,Maroto-Ibáñez Joaquín,[]
1587,55308000300,2,9-s2.0-55308000300,,Rodríguez B. Gálvez,[]
1588,55308376400,1,9-s2.0-55308376400,,Martínez-Fernández Raquel,[]
1589,55310929000,2,9-s2.0-55310929000,,Rey Dolores,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']"
1590,55310944600,23,9-s2.0-55310944600,0000-0002-7382-4276,Jiménez David,"['Computer Science (all)', 'Engineering (all)', 'Mathematics (all)']"
1591,55311360900,16,9-s2.0-55311360900,,González Camino,"['Engineering (all)', 'Energy (all)', 'Mathematics (all)']"
1592,55311664700,2,9-s2.0-55311664700,,Bello Santiago Zazo,"['Computer Science (all)', 'Engineering (all)']"
1593,55311888100,5,9-s2.0-55311888100,,Iglesias Víctor,"['Engineering (all)', 'Computer Science (all)', 'Social Sciences (all)']"
1594,55312033000,1,9-s2.0-55312033000,,Ugarte Rubén,"['Engineering (all)', 'Computer Science (all)']"
1595,55312923400,6,9-s2.0-55312923400,,García-Rodríguez José Luis,"['Environmental Science (all)', 'Engineering (all)', 'Business, Management and Accounting (all)']"
1596,55313368100,4,9-s2.0-55313368100,,Vázquez Espí Mariano,"['Computer Science (all)', 'Engineering (all)', 'Mathematics (all)']"
1597,55313622600,4,9-s2.0-55313622600,,Giménez Suárez Martín C.,"['Environmental Science (all)', 'Agricultural and Biological Sciences (all)', 'Engineering (all)']"
1598,55314578000,18,9-s2.0-55314578000,,Vázquez José Francisco,"['Agricultural and Biological Sciences (all)', 'Biochemistry, Genetics and Molecular Biology (all)', 'Medicine (all)']"
1599,55314957600,3,9-s2.0-55314957600,,Rodríguez Hernández Manuel,"['Engineering (all)', 'Computer Science (all)', 'Mathematics (all)']"
1600,55315268700,2,9-s2.0-55315268700,,Chinea-Herranz José A.,"['Engineering (all)', 'Computer Science (all)', 'Mathematics (all)']"
1601,55315282600,13,9-s2.0-55315282600,,Llaves Alejandro,"['Computer Science (all)', 'Social Sciences (all)', 'Earth and Planetary Sciences (all)']"
1602,55315584700,4,9-s2.0-55315584700,,Ocete Carmen,"['Social Sciences (all)', 'Psychology (all)', 'Health Professions  (all)']"
1603,55317498000,8,9-s2.0-55317498000,,Martín Andrés F.,"['Engineering (all)', 'Computer Science (all)', 'Mathematics (all)']"
1604,55317790300,3,9-s2.0-55317790300,,Gimenez-Molina Carmen,"['Engineering (all)', 'Energy (all)']"
1605,55318676300,2,9-s2.0-55318676300,,De Frutos Carro Miguel Ángel,"['Engineering (all)', 'Physics and Astronomy (all)', 'Earth and Planetary Sciences (all)']"
1606,55318677100,2,9-s2.0-55318677100,,Molla-Ahmadi Ghazaleh,"['Engineering (all)', 'Earth and Planetary Sciences (all)', 'Physics and Astronomy (all)']"
1607,55319002300,2,9-s2.0-55319002300,,Guerra Raquel,"['Engineering (all)', 'Energy (all)']"
1608,55319080500,4,9-s2.0-55319080500,,Colsa Ángel Uruburu,"['Social Sciences (all)', 'Business, Management and Accounting (all)', 'Engineering (all)']"
1609,55319107100,6,9-s2.0-55319107100,,Guisández Ignacio,"['Engineering (all)', 'Energy (all)', 'Environmental Science (all)']"
1610,55319168600,9,9-s2.0-55319168600,,Cogollor José Maria,"['Engineering (all)', 'Medicine (all)', 'Physics and Astronomy (all)']"
1611,55319182100,2,9-s2.0-55319182100,,Morgado Inmaculada,"['Engineering (all)', 'Energy (all)', 'Environmental Science (all)']"
1612,55319239600,4,9-s2.0-55319239600,,Chanampa Mariana,"['Engineering (all)', 'Energy (all)', 'Environmental Science (all)']"
1613,55319397400,2,9-s2.0-55319397400,,Miralles Alvaro-Sánchez,"['Computer Science (all)', 'Business, Management and Accounting (all)', 'Mathematics (all)']"
1614,55319435900,7,9-s2.0-55319435900,0000-0002-2662-8686,Pastor-Escuredo David,"['Medicine (all)', 'Biochemistry, Genetics and Molecular Biology (all)', 'Computer Science (all)']"
1615,55319468100,1,9-s2.0-55319468100,,González Alberto Gómez,[]
1616,55319517700,3,9-s2.0-55319517700,,De La Cámara Delgado Mercedes,"['Computer Science (all)', 'Social Sciences (all)', 'Engineering (all)']"
1617,55320036700,12,9-s2.0-55320036700,,Granizo Ricardo,"['Energy (all)', 'Engineering (all)', 'Mathematics (all)']"
1618,55320647200,5,9-s2.0-55320647200,,De La Cámara Mercedes,"['Computer Science (all)', 'Social Sciences (all)']"
1619,55321205000,28,9-s2.0-55321205000,,Blánquez Francisco R.,"['Engineering (all)', 'Energy (all)', 'Environmental Science (all)']"
1620,55321327300,28,9-s2.0-55321327300,,Rebollo Emilio,"['Engineering (all)', 'Energy (all)', 'Environmental Science (all)']"
1621,55321945600,6,9-s2.0-55321945600,,Moreno Ana Isabel,"['Engineering (all)', 'Materials Science (all)', 'Physics and Astronomy (all)']"
1622,55322026100,7,9-s2.0-55322026100,,Metola Eduardo,"['Computer Science (all)', 'Medicine (all)', 'Engineering (all)']"
1623,55322045800,10,9-s2.0-55322045800,0000-0002-2788-9896,López-Cózar-Navarro C.,"['Business, Management and Accounting (all)', 'Economics, Econometrics and Finance (all)', 'Decision Sciences (all)']"
1624,55323031700,11,9-s2.0-55323031700,0000-0002-9180-8165,MartínRubio Irene,"['Environmental Science (all)', 'Computer Science (all)', 'Business, Management and Accounting (all)']"
1625,55323044800,2,9-s2.0-55323044800,,Herencia L. Irene,"['Medicine (all)', 'Nursing (all)']"
1626,55324442000,1,9-s2.0-55324442000,,Palencia Jose G.,[]
1627,55324955900,4,9-s2.0-55324955900,,Coterón López Javier,"['Social Sciences (all)', 'Psychology (all)', 'Health Professions  (all)']"
1628,55326953500,5,9-s2.0-55326953500,,De La Cruz Víctor Rodríguez,"['Engineering (all)', 'Materials Science (all)']"
1629,55328281600,19,9-s2.0-55328281600,,Santilla´n David,"['Engineering (all)', 'Earth and Planetary Sciences (all)', 'Environmental Science (all)']"
1630,55328283900,6,9-s2.0-55328283900,,Toledo Municio M. A.,[]
1631,55329093300,2,9-s2.0-55329093300,,Cepeda Luis Castedo,"['Engineering (all)', 'Social Sciences (all)']"
1632,55329174700,9,9-s2.0-55329174700,0000-0003-1659-0140,Blanco-Murillo José Luis,"['Computer Science (all)', 'Engineering (all)', 'Mathematics (all)']"
1633,55329468200,3,9-s2.0-55329468200,,Gómez Luis Dávila,"['Social Sciences (all)', 'Engineering (all)', 'Energy (all)']"
1634,55329638600,1,9-s2.0-55329638600,,Jose Ma Gil,"['Physics and Astronomy (all)', 'Engineering (all)']"
1635,55329917900,9,9-s2.0-55329917900,,Gómez-López Maite,"['Health Professions  (all)', 'Medicine (all)', 'Psychology (all)']"
1636,55331567100,5,9-s2.0-55331567100,,De Los Ríos Pérez Silvia,"['Computer Science (all)', 'Engineering (all)', 'Social Sciences (all)']"
1637,55332501600,3,9-s2.0-55332501600,,Marín Omar,"['Engineering (all)', 'Materials Science (all)', 'Energy (all)']"
1638,55332639700,13,9-s2.0-55332639700,0000-0002-3670-8989,Muñoz-García Miguel Ángel,"['Energy (all)', 'Agricultural and Biological Sciences (all)', 'Materials Science (all)']"
1639,55335236500,4,9-s2.0-55335236500,,Herrera-Yagüe Carlos,"['Mathematics (all)', 'Multidisciplinary', 'Computer Science (all)']"
1640,55336195400,8,9-s2.0-55336195400,,Pagala Prithvi Sekhar,"['Computer Science (all)', 'Engineering (all)', 'Mathematics (all)']"
1641,55337150600,2,9-s2.0-55337150600,,Monasterio M.,"['Engineering (all)', 'Physics and Astronomy (all)', 'Materials Science (all)']"
1642,55339139200,3,9-s2.0-55339139200,,Reina Laura Arjona,"['Computer Science (all)', 'Decision Sciences (all)']"
1643,55339796100,2,9-s2.0-55339796100,,Marco Sara Domínguez,"['Health Professions  (all)', 'Social Sciences (all)', 'Medicine (all)']"
1644,55339995100,2,9-s2.0-55339995100,,Granados García A.,[]
1645,55340187500,7,9-s2.0-55340187500,,Martín Pedro Jesús Jiménez,"['Biochemistry, Genetics and Molecular Biology (all)', 'Health Professions  (all)', 'Medicine (all)']"
1646,55340406900,3,9-s2.0-55340406900,,Galán-Martín David,"['Engineering (all)', 'Environmental Science (all)']"
1647,55340449200,3,9-s2.0-55340449200,,González Luis Javier Durán,"['Health Professions  (all)', 'Biochemistry, Genetics and Molecular Biology (all)', 'Psychology (all)']"
1648,55340556700,3,9-s2.0-55340556700,,Gil Yepes José Luis,"['Earth and Planetary Sciences (all)', 'Physics and Astronomy (all)', 'Social Sciences (all)']"
1649,55340758500,1,9-s2.0-55340758500,,Vicente F.,"['Computer Science (all)', 'Mathematics (all)']"
1650,55341402300,1,9-s2.0-55341402300,,Sánchez Juan Gómez,[]
1651,55341614500,1,9-s2.0-55341614500,,Sánchez-Redondo Beatriz Merás,[]
1652,55343481600,2,9-s2.0-55343481600,,Gómez-Pérez José Patricio,"['Engineering (all)', 'Materials Science (all)']"
1653,55343710700,2,9-s2.0-55343710700,,Mata-Lima Abel,"['Social Sciences (all)', 'Environmental Science (all)']"
1654,55345848000,4,9-s2.0-55345848000,,Ramírez-García Javier,"['Agricultural and Biological Sciences (all)', 'Biochemistry, Genetics and Molecular Biology (all)', 'Environmental Science (all)']"
1655,55345862200,6,9-s2.0-55345862200,,Puente Ricardo,"['Engineering (all)', 'Mathematics (all)', 'Physics and Astronomy (all)']"
1656,55347593100,6,9-s2.0-55347593100,,González-Díaz María Jesús,"['Engineering (all)', 'Environmental Science (all)', 'Social Sciences (all)']"
1657,55348027700,20,9-s2.0-55348027700,,Palacios Gonzalo,"['Medicine (all)', 'Nursing (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
1658,55350309100,6,9-s2.0-55350309100,0000-0002-0182-8884,Higueras Ester,"['Environmental Science (all)', 'Engineering (all)', 'Social Sciences (all)']"
1659,55350812900,2,9-s2.0-55350812900,,Tortora Fiorella,"['Energy (all)', 'Environmental Science (all)']"
1660,55351198400,2,9-s2.0-55351198400,,Laguna F. V.,"['Decision Sciences (all)', 'Earth and Planetary Sciences (all)']"
1661,55351556200,3,9-s2.0-55351556200,,Useros Ignacio,"['Environmental Science (all)', 'Energy (all)']"
1662,55351960400,2,9-s2.0-55351960400,,Alvarado Carmen,"['Immunology and Microbiology (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
1663,55352466500,2,9-s2.0-55352466500,,Núñez Alberto,"['Earth and Planetary Sciences (all)', 'Environmental Science (all)']"
1664,55353499400,2,9-s2.0-55353499400,,Álvarez Elipe Juan Carlos,"['Engineering (all)', 'Physics and Astronomy (all)', 'Materials Science (all)']"
1665,55354796100,17,9-s2.0-55354796100,0000-0002-8290-8746,Chimeno Marcos,"['Physics and Astronomy (all)', 'Engineering (all)', 'Earth and Planetary Sciences (all)']"
1666,55355179200,2,9-s2.0-55355179200,,Brosnan Daniel,"['Social Sciences (all)', 'Engineering (all)', 'Mathematics (all)']"
1667,55355757100,1,9-s2.0-55355757100,,Martin López Ángel,[]
1668,55356426500,1,9-s2.0-55356426500,,Valles Fernández Beatriz,[]
1669,55357175000,5,9-s2.0-55357175000,,Alonso Jesús,"['Engineering (all)', 'Physics and Astronomy (all)']"
1670,55358228900,1,9-s2.0-55358228900,,Lorenzo Jaime,"['Social Sciences (all)', 'Arts and Humanities (all)', 'Computer Science (all)']"
1671,55360211700,1,9-s2.0-55360211700,,Herrera Pérez Carlos,"['Psychology (all)', 'Neuroscience (all)']"
1672,55361261900,2,9-s2.0-55361261900,,Catedra Felipe,[]
1673,55362152400,7,9-s2.0-55362152400,,Wei Jianguo,"['Engineering (all)', 'Computer Science (all)']"
1674,55362550400,2,9-s2.0-55362550400,,Torres-Guijarro Marisol,"['Mathematics (all)', 'Physics and Astronomy (all)']"
1675,55362930800,1,9-s2.0-55362930800,,Sanchez-Alonso B.,"['Physics and Astronomy (all)', 'Mathematics (all)']"
1676,55363008000,9,9-s2.0-55363008000,,Ren Rong,"['Computer Science (all)', 'Engineering (all)']"
1677,55363207400,10,9-s2.0-55363207400,,Prieto María Isabel,"['Engineering (all)', 'Materials Science (all)', 'Medicine (all)']"
1678,55363686800,3,9-s2.0-55363686800,,Normand Loïc Martínez,[]
1679,55364280500,20,9-s2.0-55364280500,0000-0001-9050-1682,Rodríguez-Chueca Jorge,"['Environmental Science (all)', 'Chemical Engineering (all)', 'Chemistry (all)']"
1680,55364513800,15,9-s2.0-55364513800,0000-0001-9709-0361,Martín Belén,"['Environmental Science (all)', 'Social Sciences (all)', 'Engineering (all)']"
1681,55364611600,6,9-s2.0-55364611600,,Bernabeu Alejandro,"['Engineering (all)', 'Environmental Science (all)']"
1682,55367714100,14,9-s2.0-55367714100,,Santana-Pérez Idafen,"['Computer Science (all)', 'Mathematics (all)']"
1683,55368075100,1,9-s2.0-55368075100,,Joshué Pérez,[]
1684,55371303700,7,9-s2.0-55371303700,,Rivas-Medina Alicia,"['Earth and Planetary Sciences (all)', 'Engineering (all)']"
1685,55371806300,5,9-s2.0-55371806300,,Anguera Áurea,"['Biochemistry, Genetics and Molecular Biology (all)', 'Computer Science (all)', 'Chemistry (all)']"
1686,55375334100,1,9-s2.0-55375334100,,Goicolea Ruigómez José M.,[]
1687,55376554200,4,9-s2.0-55376554200,,Tapia-Fernández Santiago,"['Computer Science (all)', 'Engineering (all)', 'Mathematics (all)']"
1688,55382996200,3,9-s2.0-55382996200,,Maestre-Martínez Roberto,"['Mathematics (all)', 'Computer Science (all)']"
1689,55383967000,2,9-s2.0-55383967000,,Moreno-Regidor Pilar,"['Social Sciences (all)', 'Computer Science (all)', 'Earth and Planetary Sciences (all)']"
1690,55384121400,2,9-s2.0-55384121400,,García López De Lacalle Jésus,"['Social Sciences (all)', 'Mathematics (all)', 'Computer Science (all)']"
1691,55384176300,2,9-s2.0-55384176300,,Jiménez-Gañán Miguel,[]
1692,55386077600,3,9-s2.0-55386077600,,Muñoz-Mármol Miguel,"['Medicine (all)', 'Biochemistry, Genetics and Molecular Biology (all)', 'Computer Science (all)']"
1693,55386807300,2,9-s2.0-55386807300,,Franco Eva,"['Computer Science (all)', 'Social Sciences (all)']"
1694,55387384500,1,9-s2.0-55387384500,,Del Cuvillo Carlos,[]
1695,55390507900,4,9-s2.0-55390507900,,Fernández-Díaz Álvaro,"['Computer Science (all)', 'Engineering (all)']"
1696,55390779000,7,9-s2.0-55390779000,,Sansigre-Vidal Gabriela,"['Computer Science (all)', 'Engineering (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
1697,55391010600,1,9-s2.0-55391010600,,Alonso-Rodrguez Miguel Ángel,"['Arts and Humanities (all)', 'Engineering (all)']"
1698,55392425800,7,9-s2.0-55392425800,,López Carmina,"['Medicine (all)', 'Social Sciences (all)', 'Health Professions  (all)']"
1699,55392767400,3,9-s2.0-55392767400,,Herrero Carlos,"['Chemical Engineering (all)', 'Medicine (all)', 'Engineering (all)']"
